statecode,state,districtcode,districtname,marketcode,marketname,latitude,longitude
TL,Telangana,700,Sangareddy,4757,Patancheru APMC,17.537058372006275,78.21334431153282
TL,Telangana,700,Sangareddy,4766,Raikode APMC,17.892794957750894,77.77604525325445
TL,Telangana,576,Siddipet,4693,Bejjenki APMC,18.156013263866143,79.0236164901986
TL,Telangana,576,Siddipet,4700,Chinnakodur APMC,18.082657104871405,78.85034672891733
TL,Telangana,576,Siddipet,4702,Doulthabad APMC,17.903928163453553,78.57901060742995
TL,Telangana,576,Siddipet,4729,Koheda APMC,18.18509193342328,79.02538763407352
TL,Telangana,576,Siddipet,4731,Kondapaka APMC,17.88875033881996,78.88674602945723
TL,Telangana,576,Siddipet,4742,Mirdoddi APMC,18.12082600096334,78.76014047485981
TL,Telangana,576,Siddipet,4746,Nangunoor APMC,18.03863751617435,79.08174405173322
TL,Telangana,708,Vikarabad,4692,Basheerabad APMC,17.232282540347402,77.41148218185889
TL,Telangana,708,Vikarabad,4701,Dharur APMC,17.2808624257974,77.67158790472179
TL,Telangana,708,Vikarabad,4732,Kotipally APMC,17.43974419154521,77.75308958646967
TL,Telangana,708,Vikarabad,4734,Kulkacherla APMC,17.064240192527777,77.82353792175314
TL,Telangana,707,Wanaparthy,4759,Pebbair APMC,16.048256847457232,77.98440378317052
TL,Telangana,577,Warangal,856,Cherial APMC,17.993692824843794,78.98582300482471
TL,Telangana,577,Warangal,871,Dornakal APMC,17.91867496452198,79.60343649502872
TL,Telangana,577,Warangal,1185,"Excise Colony,RBZ APMC",18.359063704186863,79.58201655537152
TL,Telangana,577,Warangal,879,Ghanpur APMC,17.809318177024167,79.43875577746958
TL,Telangana,577,Warangal,3335,Hanmarkonda(Rythu Bazar) APMC,18.11620854181755,79.76241111272367
TL,Telangana,577,Warangal,901,Jangaon APMC,17.903238168481533,79.40785931479107
TL,Telangana,577,Warangal,378,Kesamudram APMC,17.63125058024424,79.85913054771211
TL,Telangana,577,Warangal,917,Kodakandal APMC,17.614286405724833,79.56902194680548
TL,Telangana,577,Warangal,942,Mahabubabad APMC,17.626963019347595,80.00988029317682
TL,Telangana,577,Warangal,954,Mulugu APMC,17.76174914694814,78.53190436964962
TL,Telangana,577,Warangal,971,Narsampet APMC,17.84847653383692,79.90550670355597
TL,Telangana,577,Warangal,2410,Narsampet(Nekonda) APMC,17.744204605579856,79.89680795020438
TL,Telangana,577,Warangal,986,Parkal APMC,18.27953245232298,79.61325931087207
TL,Telangana,577,Warangal,1187,"Pochamma Maidan,RBZ APMC",18.26430855534439,79.40496167083425
TL,Telangana,577,Warangal,1186,"Railway Over Bridge./Fatima,RBZ APMC",17.908710690694974,79.71077335467106
TL,Telangana,577,Warangal,1036,Thorrur APMC,18.033117456550034,79.74205601527609
TL,Telangana,577,Warangal,19,Warangal APMC,17.993613353023996,79.54462867350087
TL,Telangana,577,Warangal,1056,Wardhannapet APMC,17.762206010956767,79.5698750405335
TR,Tripura,578,Dhalai,3101,Chowmanu APMC,23.860193155090116,92.00837217549807
TR,Tripura,578,Dhalai,3102,Gandacharra APMC,23.591106462018626,91.82738322399405
TR,Tripura,578,Dhalai,3675,Halahali,24.07210557891197,91.78310944991169
TR,Tripura,578,Dhalai,684,Kulai APMC,23.882131184337005,91.82750963369539
TR,Tripura,578,Dhalai,3679,Masli,24.03584039563053,92.01114292085948
TR,Tripura,579,Gomati,1702,Garjee APMC,23.43024433999654,91.61238033061701
TR,Tripura,579,Gomati,1703,Nutanbazar APMC,23.458529653722564,91.20580763063221
TR,Tripura,579,Gomati,3104,Silachhari APMC,23.202141663234404,91.76361745383714
TR,Tripura,580,Khowai,680,Bachaibari APMC,23.782885023113128,91.77134257263141
TR,Tripura,580,Khowai,3098,Kalyanpur APMC,23.96331512374598,91.61014293767015
TR,Tripura,580,Khowai,296,Teliamura APMC,23.861793682941194,91.68881862384588
TR,Tripura,581,North Tripura,1704,Dasda APMC,23.899693862748535,92.10886171259686
TR,Tripura,581,North Tripura,3680,Kadamtala,24.453450358844385,92.19091960972871
TR,Tripura,581,North Tripura,3677,Kanchanpur,24.009481616766333,92.29753401731581
TR,Tripura,581,North Tripura,683,Panisagar APMC,24.210359177911155,92.13550425138965
TR,Tripura,582,Sepahijala,295,Bishalgarh APMC,23.695401054022355,91.30190807867577
TR,Tripura,582,Sepahijala,3672,Bishramganj,23.561448576088935,91.30343603936558
TR,Tripura,582,Sepahijala,3673,Boxonagar,23.57585867260169,91.24503450912349
TR,Tripura,582,Sepahijala,3099,Jampuijala APMC,23.78560838904941,91.06065443951093
TR,Tripura,582,Sepahijala,679,Melaghar APMC,23.917406401572485,91.05880718087455
TR,Tripura,582,Sepahijala,3100,Sonamura APMC,23.435100150573156,91.31883870486968
TR,Tripura,583,South Tripura,3105,Barpathari APMC,23.374041567271448,91.38372576270999
TR,Tripura,583,South Tripura,3671,Biokhora,23.17974113540038,91.59029497095658
TR,Tripura,583,South Tripura,3103,Kalsi APMC,23.16483360918895,91.56141253759785
TR,Tripura,583,South Tripura,3670,Manubazar,23.073914062685738,91.642175694021
TR,Tripura,583,South Tripura,294,Santir Bazar APMC,23.122157287254556,91.5933872446778
TR,Tripura,584,Unokoti,3678,Machmara,24.187360822259215,91.98843598213945
TR,Tripura,584,Unokoti,678,Pabiacherra APMC,24.377735471892617,91.92265137398185
TR,Tripura,584,Unokoti,3676,Panichowki,24.23168999211592,92.02231161199678
TR,Tripura,585,West District,1700,Champaknagar APMC,24.074243153588156,91.83929332565798
TR,Tripura,585,West District,3674,Kamalghat,23.947768883799668,91.98213117575462
TR,Tripura,585,West District,1701,Mohanpur APMC,24.013287211700735,92.24436842449595
UP,Uttar Pradesh,586,Agra,2194,Achnera APMC,27.16158536867323,77.81849638295257
UP,Uttar Pradesh,586,Agra,297,Agra APMC,27.11579603132707,78.06005215827999
UP,Uttar Pradesh,586,Agra,2193,Fatehabad APMC,27.02293393936217,78.1734185900779
UP,Uttar Pradesh,586,Agra,2197,Fatehpur Sikri APMC,27.019238471606393,77.79218920395161
UP,Uttar Pradesh,586,Agra,2196,Jagnair APMC,26.887465379108885,77.69105812330457
UP,Uttar Pradesh,586,Agra,2195,Khairagarh APMC,26.91031402914297,77.66619454410454
UP,Uttar Pradesh,586,Agra,2198,Samsabad APMC,27.534966949283113,79.46888921841878
UP,Uttar Pradesh,587,Aligarh,1720,Aligarh APMC,27.88960372924862,78.16447849524427
UP,Uttar Pradesh,587,Aligarh,2199,Atrauli APMC,27.9295445628708,78.40588105036711
UP,Uttar Pradesh,587,Aligarh,1755,Charra APMC,27.82952677009365,78.36877443846447
UP,Uttar Pradesh,587,Aligarh,1759,Khair APMC,27.94762680172832,77.83637686414411
UP,Uttar Pradesh,588,Ambedkarnagar,1721,Akbarpur APMC,27.353687909111887,80.71771273997433
UP,Uttar Pradesh,589,Amethi,1761,Jafarganj APMC,26.39560475786909,81.57785066337941
UP,Uttar Pradesh,589,Amethi,659,Sultanpur APMC,26.739889707313676,81.19587060947833
UP,Uttar Pradesh,590,Amroha,1140,Amroha APMC,28.824541152080553,78.29262898084527
UP,Uttar Pradesh,590,Amroha,2209,Dhanaura APMC,28.885343086313465,78.20511690098095
UP,Uttar Pradesh,590,Amroha,1787,Hasanpur APMC,28.66436629493216,78.32369707339224
UP,Uttar Pradesh,591,Auraiya,2223,Achalda APMC,26.735386451279822,79.40551898794845
UP,Uttar Pradesh,591,Auraiya,796,Auraiya APMC,26.622538779677228,79.59990466680374
UP,Uttar Pradesh,591,Auraiya,1765,Dibiapur APMC,26.65962516547848,79.53238965440967
UP,Uttar Pradesh,592,Ayodhya,4681,Ayodhya APMC,26.812022980698007,82.16477511140732
UP,Uttar Pradesh,592,Ayodhya,2239,Rudauli APMC,26.766641003350472,81.705913369555
UP,Uttar Pradesh,593,Azamgarh,663,Azamgarh APMC,25.953068021356714,82.9520839208737
UP,Uttar Pradesh,594,Badaun,2215,Babrala APMC,28.201745817886074,79.38411048606571
UP,Uttar Pradesh,594,Badaun,655,Badayoun APMC,28.049833115054636,78.98667825217207
UP,Uttar Pradesh,594,Badaun,1790,Bilsi APMC,28.20955084676901,78.9584425060413
UP,Uttar Pradesh,594,Badaun,2213,Bisoli APMC,28.327763520115788,78.86815925653978
UP,Uttar Pradesh,594,Badaun,1792,Dataganj APMC,27.93858165699977,79.24978748483257
UP,Uttar Pradesh,594,Badaun,4812,Islam Nagar APMC,28.226228519095795,78.75076752383944
UP,Uttar Pradesh,594,Badaun,2216,Shahaswan APMC,28.168065691000372,79.3455018619363
UP,Uttar Pradesh,594,Badaun,1744,Ujhani APMC,28.02018896819336,78.95806372402085
UP,Uttar Pradesh,594,Badaun,2214,Wazirganj APMC,28.148210510407004,79.14910177526025
UP,Uttar Pradesh,595,Baghpat,2809,Bagpat APMC,28.998827791792237,77.27548076581536
UP,Uttar Pradesh,595,Baghpat,649,Baraut APMC,29.220808646706118,77.26720337888187
UP,Uttar Pradesh,595,Baghpat,2181,Khekda APMC,28.812292050999513,77.19635520219879
UP,Uttar Pradesh,596,Bahraich,299,Bahraich APMC,27.681545992377405,81.46887267924602
UP,Uttar Pradesh,596,Bahraich,1763,Naanpara APMC,28.01712585578611,81.39615009675794
UP,Uttar Pradesh,597,Ballia,300,Ballia APMC,25.931025060108194,84.06567865414982
UP,Uttar Pradesh,597,Ballia,2246,Chitwadagaon APMC,28.154971621399074,79.3615829376357
UP,Uttar Pradesh,597,Ballia,2245,Rasda APMC,25.885597586752937,84.00821877524554
UP,Uttar Pradesh,597,Ballia,2247,Vilthararoad APMC,28.126981000605312,79.32952741197818
UP,Uttar Pradesh,598,Balrampur,1722,Balrampur APMC,27.434264365189758,82.41324822593005
UP,Uttar Pradesh,598,Balrampur,2251,Panchpedwa APMC,27.54989790125752,82.72089752643268
UP,Uttar Pradesh,598,Balrampur,1772,Tulsipur APMC,27.481092671099834,82.42521827128559
UP,Uttar Pradesh,599,Banda,1747,Atarra APMC,25.23610825406038,80.54694923854161
UP,Uttar Pradesh,599,Banda,1801,Baberu APMC,25.537142340943518,80.72498257969718
UP,Uttar Pradesh,599,Banda,1725,Banda APMC,25.378020504777588,80.62967386993422
UP,Uttar Pradesh,600,Barabanki,301,Barabanki APMC,26.903907574860924,81.46336947471916
UP,Uttar Pradesh,600,Barabanki,1760,Safdarganj APMC,26.876246380784885,81.22761647916931
UP,Uttar Pradesh,601,Bareilly,2212,Anwala APMC,28.320310495691732,79.20797432883751
UP,Uttar Pradesh,601,Bareilly,1745,Baheri APMC,28.796827203516788,79.49502716146867
UP,Uttar Pradesh,601,Bareilly,302,Bareilly APMC,28.5690889540274,79.4023244757044
UP,Uttar Pradesh,601,Bareilly,2805,Richha APMC,28.597193007331494,79.53428670123381
UP,Uttar Pradesh,602,Basti,662,Basti APMC,26.84972727281881,82.48025586763934
UP,Uttar Pradesh,603,Bhadohi(Sant Ravi Nagar),1966,Gopiganj APMC,25.437378031064277,82.50518262171727
UP,Uttar Pradesh,604,Bijnor,1138,Bijnaur APMC,29.307388139384518,78.43953541900692
UP,Uttar Pradesh,604,Bijnor,1742,Chaandpur APMC,29.281420451530497,78.30529654322764
UP,Uttar Pradesh,604,Bijnor,2208,Haldaur APMC,29.209606452869874,78.29063541607839
UP,Uttar Pradesh,604,Bijnor,2206,Kiratpur APMC,29.386225009096105,78.1406393022873
UP,Uttar Pradesh,604,Bijnor,2207,Nagina APMC,29.574488515102857,78.47299174408805
UP,Uttar Pradesh,604,Bijnor,1791,Najibabad APMC,29.50159782385328,78.31983234359198
UP,Uttar Pradesh,605,Bulandshahar,2185,Anoop Shahar APMC,28.34943228529842,78.16992513197572
UP,Uttar Pradesh,605,Bulandshahar,647,Buland Shahr APMC,28.401242185923785,77.90384831840719
UP,Uttar Pradesh,605,Bulandshahar,1781,Divai APMC,28.20289131826973,78.21136753236527
UP,Uttar Pradesh,605,Bulandshahar,1783,Gulavati APMC,28.598713101223275,77.8059583573937
UP,Uttar Pradesh,605,Bulandshahar,2182,Jahangirabad APMC,28.351559906046504,78.08317111019905
UP,Uttar Pradesh,605,Bulandshahar,1753,Khurja APMC,28.16742347677349,77.79730783807892
UP,Uttar Pradesh,605,Bulandshahar,2184,Sikanderabad APMC,28.559274661277687,77.7693109597775
UP,Uttar Pradesh,605,Bulandshahar,2186,Sikarpur APMC,28.332918676403274,77.98354043796834
UP,Uttar Pradesh,605,Bulandshahar,2183,Siyana APMC,28.609558909943324,78.02165882090965
UP,Uttar Pradesh,606,Chandauli,1723,Chandoli APMC,25.099772884962647,83.22694064066046
UP,Uttar Pradesh,607,Chitrakut,1967,Karvi APMC,25.164788361944087,80.9716577291431
UP,Uttar Pradesh,607,Chitrakut,2233,Mau(Chitrakut) APMC,25.215410130593376,81.10589342567324
UP,Uttar Pradesh,608,Deoria,2802,Barhaj APMC,26.21814310546288,83.76516437698376
UP,Uttar Pradesh,608,Deoria,661,Devariya APMC,26.340884164553504,83.7514454493334
UP,Uttar Pradesh,609,Etah,2202,Aliganj APMC,27.49492713077866,79.00978280561826
UP,Uttar Pradesh,609,Etah,2203,Awagarh APMC,27.423700467578495,78.46773061519023
UP,Uttar Pradesh,609,Etah,652,Etah APMC,27.632307780202698,78.5878997088516
UP,Uttar Pradesh,610,Etawah,1741,Bharthna APMC,26.753970150863854,79.26123614560855
UP,Uttar Pradesh,610,Etawah,309,Etawah APMC,26.67583069437109,79.04515221709087
UP,Uttar Pradesh,610,Etawah,1770,Jasvantnagar APMC,26.85520050938786,78.82699989498103
UP,Uttar Pradesh,611,Farukhabad,305,Farukhabad APMC,27.51320838791769,79.57592575000808
UP,Uttar Pradesh,611,Farukhabad,2221,Kamlaganj APMC,27.210427464993636,79.56306612953469
UP,Uttar Pradesh,611,Farukhabad,1737,Kayamganj APMC,27.564051484198146,79.31462332416429
UP,Uttar Pradesh,611,Farukhabad,2222,Mohamadabad APMC,27.30049704694942,79.39094694045353
UP,Uttar Pradesh,612,Fatehpur,1748,Bindki APMC,26.039506183306255,80.56817653347467
UP,Uttar Pradesh,612,Fatehpur,795,Fatehpur APMC,25.84506391069855,80.80501376548848
UP,Uttar Pradesh,612,Fatehpur,1769,Jahanabad APMC,26.09670647807681,80.32309791556882
UP,Uttar Pradesh,612,Fatehpur,2238,Khaga APMC,25.609629723539335,81.09457963261629
UP,Uttar Pradesh,612,Fatehpur,1767,Kishunpur APMC,25.62702602414322,81.03598567424568
UP,Uttar Pradesh,613,Firozabad,816,Firozabad APMC,27.234337986944805,78.49151066577906
UP,Uttar Pradesh,613,Firozabad,1758,Shikohabad APMC,27.13677416071724,78.55935410464893
UP,Uttar Pradesh,613,Firozabad,2204,Sirsaganj APMC,27.033889675350057,78.67819586836141
UP,Uttar Pradesh,613,Firozabad,2205,Tundla APMC,27.136127598123576,78.22608412854407
UP,Uttar Pradesh,614,Gautam Budh Nagar,1729,Dadri APMC,28.4449917211457,77.52136565506726
UP,Uttar Pradesh,614,Gautam Budh Nagar,2187,Dankaur APMC,28.49156333150225,77.6474960460082
UP,Uttar Pradesh,615,Ghaziabad,306,Ghaziabad APMC,28.805783207682143,77.37322233280997
UP,Uttar Pradesh,615,Ghaziabad,1726,Hapur APMC,28.763566262431713,77.80546356715993
UP,Uttar Pradesh,615,Ghaziabad,2180,Muradnagar APMC,28.75625719435017,77.44416021295868
UP,Uttar Pradesh,615,Ghaziabad,2803,Noida APMC,28.618414845047493,77.46131196765512
UP,Uttar Pradesh,616,Ghazipur,665,Gazipur APMC,25.85365984707957,80.6390934961717
UP,Uttar Pradesh,616,Ghazipur,2242,Jamanian APMC,25.726514382668952,83.3711874047806
UP,Uttar Pradesh,616,Ghazipur,2801,Jangipura APMC,25.83186202039091,80.7244299391114
UP,Uttar Pradesh,616,Ghazipur,2241,Yusufpur APMC,25.639492844277733,83.83523304398425
UP,Uttar Pradesh,617,Gonda,658,Gonda APMC,27.082632974063277,81.88564266427858
UP,Uttar Pradesh,617,Gonda,1762,Karnailganj APMC,27.27429760944044,81.74479631321734
UP,Uttar Pradesh,617,Gonda,2240,Nawabganj APMC,26.793556644652995,82.02975121297183
UP,Uttar Pradesh,618,Gorakhpur,2248,Chorichora APMC,26.288760758760038,83.62502249138045
UP,Uttar Pradesh,618,Gorakhpur,307,Gorakhpur APMC,26.760181668954196,83.3801497689725
UP,Uttar Pradesh,618,Gorakhpur,1751,Sehjanwa APMC,26.797311780056077,83.74399819428731
UP,Uttar Pradesh,619,Hamirpur,1795,Bharuasumerpur APMC,25.60350770234695,79.95463459501377
UP,Uttar Pradesh,619,Hamirpur,2810,Hamirpur APMC,25.820793467724958,79.95781574669826
UP,Uttar Pradesh,619,Hamirpur,2237,Kurara APMC,25.974759487359854,80.01255023637243
UP,Uttar Pradesh,619,Hamirpur,1794,Maudaha APMC,25.672468337772543,80.09949869980882
UP,Uttar Pradesh,619,Hamirpur,2236,Muskara APMC,25.707036739899877,79.82767187710523
UP,Uttar Pradesh,619,Hamirpur,1728,Raath APMC,25.5739735682429,79.53050036822732
UP,Uttar Pradesh,620,Hardoi,308,Hardoi APMC,27.239073192636315,80.04500661129381
UP,Uttar Pradesh,620,Hardoi,1777,Madhoganj APMC,27.082241837490297,80.11271976087232
UP,Uttar Pradesh,620,Hardoi,2230,Sandi APMC,27.296096726170624,80.03923517750539
UP,Uttar Pradesh,620,Hardoi,1775,Sandila APMC,27.086931538477717,80.5783121859764
UP,Uttar Pradesh,620,Hardoi,1776,Shahabad(New Mandi) APMC,27.598701882151218,80.16972028783178
UP,Uttar Pradesh,621,Hathras,1730,Haathras APMC,27.585423631377438,78.08759938819918
UP,Uttar Pradesh,621,Hathras,2200,Shadabad APMC,27.229365932919418,78.48733194571676
UP,Uttar Pradesh,621,Hathras,1756,Sikandraraau APMC,27.620477949879664,78.3702873734301
UP,Uttar Pradesh,622,Jalaun (Orai),1797,Ait APMC,25.914137288240397,79.4532872234614
UP,Uttar Pradesh,622,Jalaun (Orai),1793,Jalaun APMC,26.033948457769668,79.412030680962
UP,Uttar Pradesh,622,Jalaun (Orai),2235,Kadaura APMC,25.862715697974664,79.47814510988754
UP,Uttar Pradesh,622,Jalaun (Orai),1802,Kalpi APMC,26.18480107048209,79.75432859313872
UP,Uttar Pradesh,622,Jalaun (Orai),1738,Konch APMC,25.930477256330462,79.46179299617985
UP,Uttar Pradesh,622,Jalaun (Orai),2234,Madhogarh APMC,26.22730612404048,79.15836622208788
UP,Uttar Pradesh,622,Jalaun (Orai),1717,Orai APMC,25.973551252701032,79.43418953603533
UP,Uttar Pradesh,623,Jaunpur,310,Jaunpur APMC,25.735821368975422,82.73343237049451
UP,Uttar Pradesh,623,Jaunpur,1780,Mugrabaadshahpur APMC,25.658926416441254,82.28620925794367
UP,Uttar Pradesh,623,Jaunpur,1779,Shahganj APMC,25.969157202906292,82.60044495545647
UP,Uttar Pradesh,624,Jhansi,2232,Baruwasagar APMC,25.457012754208822,78.72830611111905
UP,Uttar Pradesh,624,Jhansi,1799,Chirgaon APMC,25.581155965930847,78.77164540874158
UP,Uttar Pradesh,624,Jhansi,1750,Gurusarai APMC,25.601280548951955,79.15321733240684
UP,Uttar Pradesh,624,Jhansi,4392,Jhansi (Grain) APMC,25.417979942499272,78.64310737220781
UP,Uttar Pradesh,624,Jhansi,666,Jhansi APMC,25.36152253585914,78.51693128249208
UP,Uttar Pradesh,624,Jhansi,1739,Mauranipur APMC,25.265941374183072,79.15364829764394
UP,Uttar Pradesh,624,Jhansi,1800,Moth APMC,25.79861748648937,78.87651982140842
UP,Uttar Pradesh,625,Kannuj,4665,Chhibramau APMC,27.120960143603682,79.54749135107475
UP,Uttar Pradesh,625,Kannuj,1718,Kannauj APMC,27.006498045135604,79.7298372306676
UP,Uttar Pradesh,626,Kanpur,2218,Choubepur APMC,26.585546108757374,80.26746648755802
UP,Uttar Pradesh,626,Kanpur,311,Kanpur(Grain) APMC,26.46058385822683,80.29541190253514
UP,Uttar Pradesh,626,Kanpur,2219,Uttaripura APMC,26.659962772323635,80.1185813422154
UP,Uttar Pradesh,626,Kanpur,1768,Varipaal APMC,26.320279231303477,80.29050487575559
UP,Uttar Pradesh,627,Kanpur Dehat,1752,Jhijhank APMC,26.42629268669553,79.84146171793337
UP,Uttar Pradesh,627,Kanpur Dehat,1141,Pukharayan APMC,26.419032335984244,79.81605328882618
UP,Uttar Pradesh,627,Kanpur Dehat,2220,Rura APMC,26.489580056010407,79.86628368185866
UP,Uttar Pradesh,628,Kasganj,1139,Kasganj APMC,27.749035175145327,78.83082290499081
UP,Uttar Pradesh,629,Kaushambi,1766,Bharwari APMC,25.469503757652085,81.46140593063933
UP,Uttar Pradesh,629,Kaushambi,4390,Manjhanpur APMC,25.463240949622623,81.23823296380742
UP,Uttar Pradesh,630,Khiri (Lakhimpur),2231,Maigalganj APMC,28.23706848706869,80.73682448911072
UP,Uttar Pradesh,630,Khiri (Lakhimpur),1968,Mohammdi APMC,28.020648994656632,80.2110974977459
UP,Uttar Pradesh,630,Khiri (Lakhimpur),1969,Tikonia APMC,28.24425787135474,80.71061888447856
UP,Uttar Pradesh,631,Kushinagar,1965,Tamkuhi road APMC,26.782611782884587,84.2043786420397
UP,Uttar Pradesh,632,Lakhimpur,1731,Golagokarnath APMC,28.05868970918977,80.83317172441554
UP,Uttar Pradesh,632,Lakhimpur,313,Lakhimpur APMC,28.21680111537569,80.71535127939225
UP,Uttar Pradesh,632,Lakhimpur,1746,Paliakala APMC,28.176164098289362,80.68902686391752
UP,Uttar Pradesh,633,Lalitpur,314,Lalitpur APMC,24.70336431686991,78.57745506107977
UP,Uttar Pradesh,633,Lalitpur,1798,Mehrauni APMC,24.855156931857714,78.28963952933466
UP,Uttar Pradesh,634,Lucknow,2224,Banthara APMC,26.727738314640014,80.83539447627116
UP,Uttar Pradesh,634,Lucknow,315,Lucknow APMC,26.863504915299806,80.9299380282104
UP,Uttar Pradesh,635,Maharajganj,1773,Anandnagar APMC,26.945471485180864,83.28213189471472
UP,Uttar Pradesh,635,Maharajganj,2250,Gadaura APMC,27.121325671680577,83.52801072281491
UP,Uttar Pradesh,635,Maharajganj,2807,Maharajganj APMC,27.137894805533453,83.50954694103915
UP,Uttar Pradesh,635,Maharajganj,1771,Nautnava APMC,27.519794345791723,83.39996273070614
UP,Uttar Pradesh,635,Maharajganj,1716,Partaval APMC,27.01890421016587,83.56323016336306
UP,Uttar Pradesh,636,Mahoba,1796,Charkhari APMC,25.251390750564223,79.87593744230256
UP,Uttar Pradesh,636,Mahoba,797,Mahoba APMC,25.364155063550673,79.76271960374412
UP,Uttar Pradesh,637,Mainpuri,2201,Bewar APMC,27.25628131235474,79.32114896263002
UP,Uttar Pradesh,637,Mainpuri,1757,Ghiraur APMC,27.22606763061729,78.84264756036583
UP,Uttar Pradesh,637,Mainpuri,316,Mainpuri APMC,27.22930690595157,79.00038606611143
